#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 05 21 21 999 99.0 99.0  1.49  7.14  5.40 109 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 05 21 51 999 99.0 99.0  1.58  5.88  5.40 112 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 05 22 21 999 99.0 99.0  1.50  6.67  5.15 107 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 05 22 51 999 99.0 99.0  1.53  6.67  5.21 100 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 05 23 21 999 99.0 99.0  1.45  7.14  4.95 103 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 05 23 51 999 99.0 99.0  1.54  6.67  5.17 106 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 06 00 21 999 99.0 99.0  1.37  5.26  5.03  99 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 06 00 51 999 99.0 99.0  1.45  6.67  5.12 103 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 01 21 999 99.0 99.0  1.32  6.67  5.08  92 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 01 51 999 99.0 99.0  1.35  7.69  5.20 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 02 21 999 99.0 99.0  1.38  7.69  5.13 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 02 51 999 99.0 99.0  1.36  6.67  5.09 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 03 21 999 99.0 99.0  1.30  6.67  5.16 102 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 03 51 999 99.0 99.0  1.28  7.69  5.35 103 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 04 21 999 99.0 99.0  1.34  7.14  5.39 105 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 04 51 999 99.0 99.0  1.40  7.14  5.49  99 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 05 21 999 99.0 99.0  1.33  7.14  5.39 100 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 05 51 999 99.0 99.0  1.30  7.14  5.60 107 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 06 21 999 99.0 99.0  1.34  6.25  5.50 107 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 06 51 999 99.0 99.0  1.30  6.67  5.57 115 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 07 21 999 99.0 99.0  1.44  6.67  5.80 109 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 07 51 999 99.0 99.0  1.39  7.14  5.85 103 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 08 21 999 99.0 99.0  1.46  7.14  5.73 107 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 06 08 51 999 99.0 99.0  1.47  6.67  5.73  99 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 09 21 999 99.0 99.0  1.54  6.67  5.58 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 09 51 999 99.0 99.0  1.45  7.14  5.59 113 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 10 21 999 99.0 99.0  1.42  7.14  5.44 112 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 10 51 999 99.0 99.0  1.55  7.14  5.52 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 11 21 999 99.0 99.0  1.52  7.14  5.59 113 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 11 51 999 99.0 99.0  1.44  7.14  5.37 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 12 21 999 99.0 99.0  1.44  6.25  5.38 113 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 12 51 999 99.0 99.0  1.45  7.14  5.40 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 13 21 999 99.0 99.0  1.45  7.69  5.51 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 13 51 999 99.0 99.0  1.40  7.14  5.46 112 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 14 21 999 99.0 99.0  1.32  7.14  5.28 113 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 14 51 999 99.0 99.0  1.42  7.14  5.54 112 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 15 21 999 99.0 99.0  1.35  7.14  5.56 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 15 51 999 99.0 99.0  1.31  7.69  5.62 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 16 21 999 99.0 99.0  1.20  7.14  5.55 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 16 51 999 99.0 99.0  1.24  7.14  5.66 103 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 17 21 999 99.0 99.0  1.28  7.69  5.95 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 17 51 999 99.0 99.0  1.22  7.14  5.99 117 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 18 21 999 99.0 99.0  1.24  7.14  5.98 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 18 51 999 99.0 99.0  1.27  7.69  6.12 113 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 19 21 999 99.0 99.0  1.31  7.69  6.31 113 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 19 51 999 99.0 99.0  1.20  7.69  6.11 115 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 20 21 999 99.0 99.0  1.35  7.69  6.19 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 20 51 999 99.0 99.0  1.41  6.67  6.13 105 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 21 21 999 99.0 99.0  1.33  7.69  6.07 113 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 21 51 999 99.0 99.0  1.35  8.33  6.03 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 22 21 999 99.0 99.0  1.38  7.14  5.95 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 22 51 999 99.0 99.0  1.32  7.14  5.73 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 23 21 999 99.0 99.0  1.40  7.69  5.52 109 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 06 23 51 999 99.0 99.0  1.39  7.69  5.29 110 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 00 21 999 99.0 99.0  1.42  8.33  5.33 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 00 51 999 99.0 99.0  1.46  7.69  5.38 102 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 01 21 999 99.0 99.0  1.39  7.69  5.22 103 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 01 51 999 99.0 99.0  1.40  7.14  5.12 100 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 02 21 999 99.0 99.0  1.39  7.14  5.21 103 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 02 51 999 99.0 99.0  1.35  7.69  5.12 107 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 03 21 999 99.0 99.0  1.34  7.69  5.30 102 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 03 51 999 99.0 99.0  1.32  7.14  5.15 109 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 04 21 999 99.0 99.0  1.27  7.14  5.20 100 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 04 51 999 99.0 99.0  1.24  8.33  5.06 100 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 05 21 999 99.0 99.0  1.23  7.69  5.25  99 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 05 51 999 99.0 99.0  1.28  7.69  5.15 103 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 06 21 999 99.0 99.0  1.28  7.69  5.24 105 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 06 51 999 99.0 99.0  1.17  7.69  4.95 106 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 07 21 999 99.0 99.0  1.25  7.14  5.05 107 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 07 51 999 99.0 99.0  1.25  7.69  5.18 105 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 08 21 999 99.0 99.0  1.30  7.69  5.08 107 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 08 51 999 99.0 99.0  1.29  7.69  4.88 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 09 21 999 99.0 99.0  1.31  7.69  5.10 103 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 09 51 999 99.0 99.0  1.30  8.33  4.98  96 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 10 21 999 99.0 99.0  1.36  7.69  4.95 105 9999.0 999.0  28.6 999.0 99.0 99.00
2010 01 07 10 51 999 99.0 99.0  1.48  7.69  5.17  98 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 11 21 999 99.0 99.0  1.42  7.14  4.98 102 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 11 51 999 99.0 99.0  1.41  7.14  5.03 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 12 21 999 99.0 99.0  1.51  7.14  4.96  98 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 12 51 999 99.0 99.0  1.47  5.26  4.90  84 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 13 21 999 99.0 99.0  1.50  5.56  4.87  85 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 13 51 999 99.0 99.0  1.47  7.69  4.98  98 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 14 21 999 99.0 99.0  1.45  7.14  5.01 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 14 51 999 99.0 99.0  1.46  7.69  5.08  99 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 15 21 999 99.0 99.0  1.47  7.69  5.01  96 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 15 51 999 99.0 99.0  1.46  7.69  5.22 105 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 16 21 999 99.0 99.0  1.38  5.88  5.00  89 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 16 51 999 99.0 99.0  1.36  5.56  5.19  84 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 17 21 999 99.0 99.0  1.28  5.88  5.12  86 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 17 51 999 99.0 99.0  1.26  6.67  5.17  96 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 18 21 999 99.0 99.0  1.28  8.33  5.33 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 18 51 999 99.0 99.0  1.36  8.33  5.45  96 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 19 21 999 99.0 99.0  1.36  7.14  5.51 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 19 51 999 99.0 99.0  1.32  7.69  5.33 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 20 21 999 99.0 99.0  1.27  7.14  5.28 102 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 20 51 999 99.0 99.0  1.42  5.56  5.44  91 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 21 21 999 99.0 99.0  1.40  7.69  5.31 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 21 51 999 99.0 99.0  1.33  7.69  5.31 105 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 22 21 999 99.0 99.0  1.34  6.67  5.34 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 22 51 999 99.0 99.0  1.42  8.33  5.47 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 23 21 999 99.0 99.0  1.54  7.69  5.32 106 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 07 23 51 999 99.0 99.0  1.53  5.56  5.03  85 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 00 21 999 99.0 99.0  1.54  5.56  4.96  75 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 00 51 999 99.0 99.0  1.69  5.26  4.95  65 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 01 21 999 99.0 99.0  1.72  5.56  5.08  70 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 01 51 999 99.0 99.0  1.71  5.56  5.11  68 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 02 21 999 99.0 99.0  1.84  5.88  5.02  79 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 02 51 999 99.0 99.0  1.66  5.56  4.88  81 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 03 21 999 99.0 99.0  1.71  7.14  4.97  85 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 03 51 999 99.0 99.0  1.79  7.14  5.09  85 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 04 21 999 99.0 99.0  1.70  7.14  5.13  88 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 04 51 999 99.0 99.0  1.54  7.14  5.01  81 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 05 21 999 99.0 99.0  1.60  6.25  5.15  70 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 05 51 999 99.0 99.0  1.59  6.25  4.95  75 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 06 21 999 99.0 99.0  1.62  6.67  5.10  82 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 06 51 999 99.0 99.0  1.77  7.69  5.44  88 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 07 21 999 99.0 99.0  1.63  7.69  5.35  95 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 07 51 999 99.0 99.0  1.68  7.14  5.21 100 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 08 21 999 99.0 99.0  1.65  7.14  5.32  91 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 08 51 999 99.0 99.0  1.63  7.69  5.28  99 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 09 21 999 99.0 99.0  1.71  6.67  5.30  77 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 09 51 999 99.0 99.0  1.75  6.67  5.49  86 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 10 21 999 99.0 99.0  1.64  6.67  5.23  85 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 10 51 999 99.0 99.0  1.84  6.67  5.47  85 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 11 21 999 99.0 99.0  1.77  6.25  5.34  91 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 11 51 999 99.0 99.0  1.76  6.67  5.28  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 12 21 999 99.0 99.0  1.79  6.25  5.28  85 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 12 51 999 99.0 99.0  1.91  6.67  5.36  88 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 08 13 21 999 99.0 99.0  1.85  6.25  5.27  92 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 13 51 999 99.0 99.0  1.82  6.25  5.21  86 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 14 21 999 99.0 99.0  1.91  5.88  5.25  84 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 14 51 999 99.0 99.0  1.86  6.67  5.20  85 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 15 21 999 99.0 99.0  1.82  6.67  5.19  86 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 15 51 999 99.0 99.0  1.76  6.67  5.19  93 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 16 21 999 99.0 99.0  1.74  6.25  5.11  92 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 16 51 999 99.0 99.0  1.71  6.67  5.06  98 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 17 21 999 99.0 99.0  1.77  6.67  5.29  98 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 17 51 999 99.0 99.0  1.78  6.67  5.34  95 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 18 21 999 99.0 99.0  1.71  7.14  5.47 102 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 18 51 999 99.0 99.0  1.65  8.33  5.52 103 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 19 21 999 99.0 99.0  1.63  7.14  5.41  95 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 19 51 999 99.0 99.0  1.75  7.14  5.34  95 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 20 21 999 99.0 99.0  1.88  5.88  5.24  82 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 20 51 999 99.0 99.0  1.94  6.67  5.43  82 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 21 21 999 99.0 99.0  1.84  7.14  5.49  92 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 21 51 999 99.0 99.0  1.94  6.67  5.63  89 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 22 21 999 99.0 99.0  1.90  7.14  5.61  95 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 22 51 999 99.0 99.0  2.07  6.67  5.59  93 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 23 21 999 99.0 99.0  2.17  7.69  5.62 103 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 08 23 51 999 99.0 99.0  2.12  7.14  5.59  98 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 00 21 999 99.0 99.0  2.17  6.67  5.63  89 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 00 51 999 99.0 99.0  2.28  6.67  5.66  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 01 21 999 99.0 99.0  2.11  6.67  5.39  78 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 01 51 999 99.0 99.0  2.30  6.67  5.68  74 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 02 21 999 99.0 99.0  2.30  6.67  5.64  77 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 02 51 999 99.0 99.0  2.11  7.14  5.52  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 03 21 999 99.0 99.0  2.21  7.14  5.68  86 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 03 51 999 99.0 99.0  2.28  7.14  5.57  89 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 04 21 999 99.0 99.0  2.35  7.14  5.72  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 04 51 999 99.0 99.0  2.21  7.14  5.79  79 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 05 21 999 99.0 99.0  1.90  7.14  5.59  81 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 05 51 999 99.0 99.0  1.98  7.14  5.61  81 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 06 21 999 99.0 99.0  1.97  7.69  5.67  92 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 06 51 999 99.0 99.0  1.92  7.14  5.65  84 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 07 21 999 99.0 99.0  1.85  7.69  5.61  93 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 07 51 999 99.0 99.0  1.91  7.14  5.85  93 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 08 21 999 99.0 99.0  1.76  7.14  5.36 102 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 08 51 999 99.0 99.0  1.88  7.14  5.56  84 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 09 21 999 99.0 99.0  1.93  7.14  5.69  86 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 09 51 999 99.0 99.0  1.96  7.69  5.52  91 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 10 21 999 99.0 99.0  1.97  7.69  5.56  89 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 10 51 999 99.0 99.0  1.90  7.14  5.43  86 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 11 21 999 99.0 99.0  2.03  7.14  5.62  86 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 11 51 999 99.0 99.0  2.04  7.69  5.59  95 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 12 21 999 99.0 99.0  2.02  7.14  5.43  91 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 12 51 999 99.0 99.0  2.23  7.14  5.70  91 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 13 21 999 99.0 99.0  2.05  7.14  5.40  95 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 13 51 999 99.0 99.0  2.03  7.14  5.52  89 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 14 21 999 99.0 99.0  2.34  6.67  5.72  81 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 14 51 999 99.0 99.0  2.06  6.67  5.42  84 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 15 21 999 99.0 99.0  2.13  6.67  5.46  92 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 15 51 999 99.0 99.0  2.28  7.14  5.69  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 16 21 999 99.0 99.0  2.05  7.14  5.30  92 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 16 51 999 99.0 99.0  2.08  6.67  5.33  84 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 17 21 999 99.0 99.0  2.12  7.14  5.46  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 17 51 999 99.0 99.0  2.22  7.14  5.57  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 18 21 999 99.0 99.0  2.34  7.69  5.58  78 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 18 51 999 99.0 99.0  2.38  7.14  5.71  81 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 19 21 999 99.0 99.0  2.41  7.69  5.97  77 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 19 51 999 99.0 99.0  2.29  7.69  6.08  75 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 20 21 999 99.0 99.0  2.06  7.69  5.96  77 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 20 51 999 99.0 99.0  2.05  7.69  6.18  81 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 21 21 999 99.0 99.0  1.98  8.33  6.14  74 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 21 51 999 99.0 99.0  2.07  7.69  6.24  89 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 22 21 999 99.0 99.0  2.17  8.33  6.27  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 22 51 999 99.0 99.0  1.89  7.69  5.95  92 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 23 21 999 99.0 99.0  2.08  7.69  5.95  84 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 09 23 51 999 99.0 99.0  2.04  7.69  5.87  89 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 00 21 999 99.0 99.0  2.24  7.69  6.02  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 00 51 999 99.0 99.0  2.21  7.69  5.85  78 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 01 21 999 99.0 99.0  2.19  7.69  6.02  75 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 01 51 999 99.0 99.0  2.13  7.69  6.04  86 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 02 21 999 99.0 99.0  2.21  7.69  6.04  84 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 02 51 999 99.0 99.0  2.15  8.33  6.01  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 03 21 999 99.0 99.0  2.14  7.69  5.90  93 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 03 51 999 99.0 99.0  2.14  8.33  6.10  95 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 04 21 999 99.0 99.0  2.21  8.33  6.20  84 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 04 51 999 99.0 99.0  1.99  7.69  5.78  81 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 05 21 999 99.0 99.0  2.12  8.33  5.95  86 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 05 51 999 99.0 99.0  2.14  7.69  6.17  89 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 06 21 999 99.0 99.0  2.03  8.33  6.17  65 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 06 51 999 99.0 99.0  2.05  8.33  6.25  84 9999.0 999.0  28.5 999.0 99.0 99.00
2010 01 10 07 21 999 99.0 99.0  2.18  8.33  6.21  71 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 07 51 999 99.0 99.0  2.25  8.33  6.33  81 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 08 21 999 99.0 99.0  2.05  7.69  5.96  98 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 08 51 999 99.0 99.0  2.26  8.33  6.55  78 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 09 21 999 99.0 99.0  2.15  7.69  6.14  88 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 09 51 999 99.0 99.0  2.05  8.33  6.12  78 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 10 21 999 99.0 99.0  2.27  8.33  6.33  72 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 10 51 999 99.0 99.0  2.31  8.33  6.38  81 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 11 21 999 99.0 99.0  2.30  7.69  6.17  93 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 11 51 999 99.0 99.0  2.47  9.09  6.47  62 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 12 21 999 99.0 99.0  2.29  8.33  6.26  71 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 12 51 999 99.0 99.0  2.57  8.33  6.68  75 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 13 21 999 99.0 99.0  2.58  8.33  6.46  82 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 13 51 999 99.0 99.0  2.44  9.09  6.17  72 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 14 21 999 99.0 99.0  2.59  8.33  6.42  70 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 14 51 999 99.0 99.0  2.64  8.33  6.38  77 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 15 21 999 99.0 99.0  2.33  8.33  5.95  77 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 15 51 999 99.0 99.0  2.48  9.09  6.20  60 9999.0 999.0  28.4 999.0 99.0 99.00
2010 01 10 16 21 999 99.0 99.0  2.65  9.09  6.71  70 9999.0 999.0  28.4 999.0 99.0 99.00
